,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ZNF675,475.76576491407565,-0.6017386293960292,0.17956818970419106,-3.35103132903046,0.0008051119331650257,0.004324509127721134
ZNF677,184.24134416989583,-0.32294084630077136,0.2772964771817488,-1.1646049368636797,0.24417894453041233,0.3950937960901671
ZNF678,487.18535116684234,-0.4355883180538961,0.2190033405672904,-1.988957414647556,0.046705903616803185,0.11622768828069728
ZNF680,432.16019670279337,0.034021744145059735,0.2941338433232644,0.11566756059304786,0.9079160165412128,0.9447538045492586
ZNF681,357.85626507954464,-0.6792809649854336,0.39272527710110305,-1.7296593944742695,0.08369114752905521,0.18103839346008058
ZNF682,90.49044179947404,-1.2493835481479871,0.4527753054333198,-2.7593897749178016,0.005790941905591701,0.02211318525284823
ZNF683,102.9643317601058,4.847255603419855,0.556419860333482,8.711507171068128,2.9986081847203986e-18,1.7912738366619222e-16
ZNF684,81.65050216128259,0.16083353697281177,0.3063162633354953,0.5250571263225995,0.5995434792255474,0.7286272989023105
ZNF687,654.4349596719597,0.6827544077005222,0.16841135113071842,4.054087821969781,5.033030706395455e-05,0.00039501259613226034
ZNF687-AS1,7.170949774814693,2.782661468894466,1.004204779469831,2.771009983007221,0.0055882713476843125,0.021506245105655197
ZNF688,131.223406437791,0.15237894113347822,0.2780364260570619,0.5480538765888366,0.5836549094936827,0.7152626123364673
ZNF689,342.196785552927,0.2673023695120517,0.1790547541784695,1.4928526792738663,0.13547575425418432,0.25839513366345523
ZNF69,61.286058135603184,-0.5338053380908608,0.392621433912906,-1.3595929615225064,0.17395876670477806,0.3103702058922612
ZNF691,52.496079535583235,0.5452772016852665,0.43720723284865187,1.2471824817089092,0.21233059480483907,0.3585417631432136
ZNF691-DT,2.9614766946468185,-2.434986144299816,2.1724814042530123,-1.1208317546621596,0.2623594846558207,
ZNF692,137.9295660153926,-0.6796914658910783,0.39021672547567093,-1.7418306841218558,0.08153807582653051,0.17760471048427187
ZNF695,3.6923077976758654,0.5188084169042635,1.4547543672425975,0.3566295648162478,0.7213691414485129,0.8209061042124481
ZNF696,73.06089741457272,0.7789951226057065,0.31302665537903235,2.48859037791031,0.012825063545220197,0.042155003922861214
ZNF697,13.64754839535533,3.040401419837834,0.7543425313318962,4.030531613363473,5.5650843124902655e-05,0.00043149142948394043
ZNF699,187.3980291995826,-0.2668398782390918,0.27891583353344385,-0.9567039449092296,0.33871670642085094,0.4967830308590773
ZNF7,275.21144877909694,-0.4655328400244497,0.2325464085494829,-2.001892194027973,0.045296327380216855,0.1136258603357871
ZNF70,74.65805631527634,0.382178945331106,0.30536011213491465,1.25156800165914,0.2107273203966279,0.35660988788304215
ZNF700,176.70676743687645,-0.3853705941831409,0.36286844629321835,-1.062011861653409,0.288230300334564,0.443809001055565
ZNF701,284.34494746694884,-0.09447763782628235,0.203928046690699,-0.4632890833774234,0.6431571696210538,0.7632124849411814
ZNF702P,47.10205698762206,-0.03166300820562155,0.6835336271368383,-0.04632253183833902,0.9630531807733853,0.9780335661305871
ZNF704,67.7469122237404,-1.093154181038464,0.6732495872648123,-1.6236982565107592,0.10444022331876368,0.21391109037595202
ZNF705EP,8.255720811678621,-1.895343096108978,1.2236100813393398,-1.5489763651132822,0.12138740177464927,0.23842799696285277
ZNF706,596.5390953833896,-0.6764678777618974,0.29899665129906056,-2.262459712584824,0.023669015249489334,0.06877438361682062
ZNF707,121.59743236952582,-0.01638844411752787,0.30466508315016105,-0.05379167165490525,0.9571011449707221,0.9744705626582255
ZNF708,651.5912978423411,-0.9410474602352438,0.19538813246448986,-4.8162979417712135,1.4624611001573138e-06,1.7318592881433163e-05
ZNF709,10.265941999407781,0.34755868649443156,0.8872738945077471,0.3917152174157615,0.6952686449432282,0.8021264039798989
ZNF71,183.09144139439218,0.14656772555869366,0.23449425619430406,0.6250375934037647,0.5319463850116848,0.6725298419388848
ZNF710,213.47861567247784,1.577313284020687,0.2549157163676749,6.187587436726209,6.109196256885379e-10,1.3197831737971269e-08
ZNF710-AS1,78.64300488937461,0.2854834362208714,0.3808549099741949,0.7495858100929157,0.45350419966653777,0.6057259406245826
ZNF711,302.5944933865786,-1.3937909430446094,0.34627244864510415,-4.02512804151251,5.694432288684288e-05,0.0004401327837587044
ZNF713,43.0951629260701,0.021194354778241824,0.4278979372237304,0.04953133197078293,0.9604958685334661,0.9764445735297844
ZNF714,557.8700677510049,-0.6368553398039624,0.19901369594697044,-3.200057849152553,0.0013740000663970515,0.006755538480402698
ZNF717,162.27480760271047,-0.26227119179873715,0.2784821305384553,-0.9417882263814424,0.3463010741882514,0.5035126663946525
ZNF718,269.7207068279852,-0.6169662670341273,0.28885410074033685,-2.1359096701512446,0.03268677724324304,0.0886856012499589
ZNF721,724.5919146120078,-0.012256253402295803,0.27092174299660976,-0.04523909106272498,0.9639167359690678,0.9785064629668797
ZNF724,142.39819874446928,-0.5910782309269517,0.2661214542801871,-2.2210844763557938,0.02634524026403805,0.07504324712275703
ZNF726,99.44897917190328,-1.2317279037630446,0.3413897781059676,-3.607981207277728,0.000308588835833742,0.00189876074759252
ZNF727,4.062902638458277,1.0012608827647216,1.5565707940718678,0.6432478924684827,0.5200632615857901,0.663456114879676
ZNF730,12.648932086535353,-0.43936602639179145,0.815789077278196,-0.5385779714748021,0.5901780907958092,0.720688382826464
ZNF731P,387.63355981353936,-1.0600204353407943,0.31169440878817206,-3.4008323712382844,0.0006718101039559514,0.0037125685707378514
ZNF736,768.7289128157845,-0.7048552212034027,0.22474195376356715,-3.1362867920287103,0.0017110179492068668,0.008094283373051401
ZNF737,372.89277603845574,-0.833208873672336,0.3433241457298122,-2.42688690567092,0.015229002336193906,0.04839628030810706
ZNF738,98.77988333120116,-0.19270206012633573,0.4123424553517577,-0.46733499697950587,0.6402602213858504,0.7608579367589774
ZNF74,183.9826139327058,0.460402678968437,0.24311959444184483,1.8937292159664538,0.058260961292410915,0.13752047414326077
ZNF740,837.3235192914233,-0.5923838637518755,0.17957312965323866,-3.298844681806166,0.0009708361114160033,0.005043903811247581
ZNF746,439.93314061220514,0.33627639329739734,0.2544618055001307,1.3215201104011054,0.1863280015612777,0.3260519050090907
ZNF747,127.08271703613109,-0.47596740835920626,0.3222258743894312,-1.4771234906603692,0.1396425377671625,0.2643352527841166
ZNF747-DT,52.04638804944279,-0.9564186527616366,0.4976990419950115,-1.921680718789133,0.05464594483913589,0.1307656367339361
ZNF749,172.2806003439382,-0.09056449214838552,0.32186813030222217,-0.28137141773977076,0.7784255382588214,0.8595100027436504
ZNF750,0.03014078832289449,3.457893039678452,4.207895559814888,0.8217630382039638,0.4112117738659383,
ZNF75A,577.0433129925583,-1.0651350770079007,0.2221020174720349,-4.795701944229358,1.621061649727459e-06,1.898314654105449e-05
ZNF75D,407.6941109694975,0.13126907509803204,0.16962049757288344,0.7738986559783415,0.43899072446534637,0.5916491645224512
ZNF76,380.65919704843185,0.303302496042209,0.21888196025231976,1.3856897831715875,0.16584164925248224,0.29954627674383344
ZNF761,402.0438643852488,-0.28807578002441325,0.23151227780364023,-1.2443218249908456,0.21338114165883537,0.3597945413058079
ZNF763,15.348441720381704,-0.4470109475500717,0.7168998967467604,-0.6235332848819967,0.5329341364176354,0.6731695649547305
ZNF764,108.45906071958113,0.2527652168986141,0.3225084434748953,0.7837475948696824,0.43318822916365896,0.58612492630076
ZNF765,654.2417576898042,-0.41821985539357953,0.21837667662871293,-1.91513059842303,0.05547585047971079,0.1324722728318713
ZNF766,826.7639295719662,-0.3737685475784339,0.19627940695145418,-1.9042677649361257,0.05687532016711598,0.1350491388905369
ZNF767P,250.10680367292545,-0.39090006665678617,0.3939355130986345,-0.9922945600462066,0.32105385621982896,0.47917758937118915
ZNF768,76.4575199890332,1.0864804937882673,0.34759514065108255,3.1257067971467443,0.0017737830665315907,0.008345717202383168
ZNF77,67.96173111331969,-0.5263811915356432,0.38161893443613987,-1.3793371974936108,0.16779081279438668,0.30240056709187435
ZNF770,1498.4553199719956,-0.42838147760721407,0.16589377237072178,-2.582263767261333,0.009815453464213935,0.03387766452970213
ZNF771,16.236407317019086,0.49958446631791603,0.6027574102105054,0.8288317287438116,0.4071996315299745,0.5620618224422138
ZNF772,230.10567863845876,-0.05645764899491215,0.228778344988334,-0.24677881552902692,0.8050794062794386,0.876028513248755
ZNF773,181.57678439115094,-0.2978293290426221,0.3140866215432433,-0.948239462028844,0.34300756188494474,0.5009489857833763
ZNF774,5.719671055025068,-1.2922436586500885,1.3364037168970364,-0.9669560495166221,0.33356600522628976,0.4917340800393551
ZNF775,457.1556341730611,-0.19045074121579253,0.24097587854169433,-0.7903311417239639,0.4293344043541939,0.5828631186901897
ZNF776,1024.7525716267935,-0.3443043528315986,0.180450617001608,-1.9080253564803855,0.05638793908548313,0.1341942001945651
ZNF777,218.5526621986773,0.12087526103997412,0.267068499811447,0.4526002172675297,0.6508366422989333,0.7689911328512034
ZNF778,217.95910278092808,0.023984642560359166,0.2347977660189003,0.1021502161925531,0.9186374426856916,0.9511926643387635
ZNF780A,252.78689046486377,-0.4365402189054961,0.29465914054001036,-1.4815091705808474,0.13847094300356805,0.26290826689774105
ZNF780B,504.91256798265584,-0.8806315361118457,0.22068354858986008,-3.9904720661733495,6.594191558054236e-05,0.0005007580876947517
ZNF781,62.230490643287524,-0.7995626962683364,0.39406600868180697,-2.029007015710285,0.04245757573851267,0.10824651645484676
ZNF782,221.60727430779292,-1.1144854280116452,0.27817754302671244,-4.006381736949287,6.165597389671852e-05,0.0004725890362836789
ZNF783,504.11697212953464,-0.03782505912577291,0.21147615926628877,-0.1788620488333342,0.8580460228242933,0.9116121159830392
ZNF784,102.50221229985688,0.198958046171524,0.3054204496228997,0.6514234604040952,0.5147731704322407,0.6592152516687825
ZNF785,117.12034518760916,-0.18584928814487203,0.28000299857237393,-0.6637403495407016,0.5068565096398026,0.6530446908605735
