,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LY96,50.5155036345281,-0.511673619489807,0.3672706982398121,-1.3931784428816751,0.16356583686499837,0.24763228313566066
LYAR,413.53215219661985,-0.41260611676996395,0.23900515289343122,-1.726348205362496,0.08428478786473202,0.14624133135569847
LYG1,12.318145592978203,2.5559715824017313,1.0898388122777654,2.345274873317959,0.019013056804474186,0.04366962608253057
LYL1,127.19338264551209,-2.6062479115020722,0.37180392854320143,-7.0097374218552435,2.387657981369518e-12,4.072968929567643e-11
LYN,1014.4388982999847,-4.761273439681932,0.3660268007657697,-13.007991299327825,1.1020085366288697e-38,1.3278328256428174e-36
LYPD3,46.3471590126234,0.11227602078878884,0.3953003113481636,0.2840271499050273,0.7763895744567887,0.8346655232547067
LYPLA1,1065.7501051404395,-0.2203167791366359,0.23724456384970577,-0.9286483768547227,0.3530713421781022,0.45631472860712924
LYPLA2,351.73118811318335,-0.23329203089151437,0.20664920013804236,-1.1289278193947738,0.25892828411250435,0.35717858485437015
LYPLAL1,166.93284342513877,0.7735715146533967,0.23398710707385242,3.306043330025177,0.000946234538751653,0.003409049066760227
LYRM1,309.0947733820067,0.050043443824725066,0.22609592466817224,0.2213372217927895,0.824829869803596,0.8720450615151945
LYRM2,509.80109775402286,-0.2337615501401733,0.19608580173913853,-1.1921390945539059,0.2332067099974785,0.32858879546930103
LYRM4,433.696836439436,0.33919113639867693,0.22941433056460814,1.4785089299517546,0.13927160867705707,0.21782441155198107
LYRM7,679.477012366937,0.7555991022968824,0.16731682669597187,4.515977963590397,6.302521863672331e-06,3.908696361694172e-05
LYRM9,72.1130770984367,-0.08100949072287472,0.26518050588473013,-0.3054881068749763,0.7599944266778251,0.8223387774087907
LYSMD1,56.67089492246799,1.180283559915069,0.37034399012804214,3.1869926105915733,0.001437604476651992,0.004882709432780882
LYSMD2,226.23933473924768,-0.5031116626534192,0.31289423073371403,-1.6079288565776984,0.1078507610185118,0.1776878403984897
LYSMD3,576.8321949958686,0.054764277573825015,0.1466827361926754,0.37335189535794644,0.7088865571593277,0.7820996128941551
LYSMD4,89.38301798279585,1.1896648344515157,0.34116278624358826,3.4870885173334876,0.0004883097090657661,0.0019151428579272697
LYST,3118.066016177535,-0.20134115421222798,0.20161945572486695,-0.9986196693586024,0.3179789681034071,0.42073877407581717
LYZ,16037.20477522336,-7.491541580169017,0.36953036594466887,-20.273141994752205,2.2201916508623293e-91,3.3706949643391885e-88
LZIC,450.74391480550423,0.10365833903303286,0.20347893015343194,0.5094303324421353,0.6104506195924237,0.7003068842868503
LZTFL1,843.0950370046415,2.1064866658613552,0.16422615695046072,12.826742736827134,1.1614530067087118e-37,1.3358469354433078e-35
LZTR1,383.2038005124462,0.20272029457887403,0.4149181421605347,0.48857900867694565,0.6251397772620269,0.7123140271984458
LZTS1,85.2384540843259,2.5850241793809112,0.44596536285331245,5.796468503387294,6.772589714291086e-09,7.333912770496951e-08
LZTS2,242.7194641893211,0.31743037390650136,0.1896980501561629,1.673345475323478,0.09425930496861237,0.15994688365189147
LZTS3,40.669021905656905,-0.5695585868779754,0.4233360858529652,-1.345405236906255,0.17849440500174318,0.2657287759106163
